question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at
q6369,b4901,e4901,b,5,85,2019-07-12 00:26:05.398
q6370,b4902,e4902,b,5,85,2019-07-12 00:15:49.867
q6371,b4903,e4903,d,5,85,2019-07-12 00:26:09.408
q6372,b4904,e4904,a,5,85,2019-07-12 00:26:12.751
q6373,b4905,e4905,a,5,85,2019-07-12 00:15:52.330
q6374,b4906,e4906,d,5,85,2019-07-12 00:26:15.744
q6375,b4907,e4907,a,5,85,2019-07-12 00:15:56.897
q6376,b4908,e4908,b,5,85,2019-07-12 00:15:59.946
q6377,b4909,e4909,d,5,85,2019-07-12 00:16:02.774
q6378,b4910,e4910,d,5,85,2019-07-12 00:16:05.596
q6379,b4911,e4911,d,5,85,2019-07-12 00:16:09.853
q6380,b4912,e4912,c,5,85,2019-07-12 00:16:12.604
q6381,b4913,e4913,c,5,85,2019-07-12 00:26:18.392
q6382,b4914,e4914,c,5,85,2019-07-12 00:16:14.926
q6383,b4915,e4915,d,5,85,2019-07-12 00:26:23.504
q6384,b4916,e4916,a,5,85,2019-07-12 00:16:17.524
q6385,b4917,e4917,d,5,85,2019-07-12 00:26:26.001
q6386,b4918,e4918,c,5,85,2019-07-12 00:16:20.122
q6387,b4919,e4919,b,5,85,2019-07-12 00:26:28.598
q6388,b4920,e4920,c,5,85,2019-07-12 00:16:22.616
q6389,b4921,e4921,a,5,85,2019-07-12 00:26:31.188
q6390,b4922,e4922,b,5,111,2019-07-12 00:26:33.802
q6391,b4923,e4923,a,5,77,2019-07-12 00:16:25.391
q6392,b4924,e4924,b,5,77,2019-07-12 00:16:28.145
q6393,b4925,e4925,c,5,77,2019-07-12 00:16:30.839
q6394,b4926,e4926,c,5,77,2019-07-12 00:26:36.878
q6395,b4927,e4927,d,5,77,2019-07-12 00:26:39.274
q6396,b4928,e4928,a,5,77,2019-07-12 00:16:33.537
q6397,b4929,e4929,c,5,77,2019-07-12 00:26:41.908
q6398,b4930,e4930,a,5,77,2019-07-12 00:26:44.416
q6399,b4931,e4931,c,5,77,2019-07-12 00:16:35.949
q6400,b4932,e4932,b,5,77,2019-07-12 00:16:38.254
q6401,b4933,e4933,a,5,77,2019-07-12 00:26:50.669
q6402,b4934,e4934,a,5,77,2019-07-12 00:16:40.496
q6403,b4935,e4935,b,5,77,2019-07-12 00:16:42.999
q6404,b4936,e4936,b,5,77,2019-07-12 00:26:54.038
q6405,b4937,e4937,d,5,77,2019-07-12 00:16:45.609
q6406,b4938,e4938,d,5,77,2019-07-12 00:16:47.993
q6407,b4939,e4939,b,5,77,2019-07-12 00:26:56.625
q6408,b4940,e4940,b,5,77,2019-07-12 00:16:50.464
q6409,b4941,e4941,a,5,77,2019-07-12 00:26:59.457
q6410,b4942,e4942,b,5,77,2019-07-12 00:16:53.008
q6411,b4943,e4943,b,5,103,2019-07-12 00:27:02.011
q6412,b4944,e4944,a,5,106,2019-07-12 00:27:04.408
q6413,b4945,e4945,c,5,106,2019-07-12 00:27:06.922
q6414,b4946,e4946,d,5,106,2019-07-12 00:27:09.146
q6415,b4947,e4947,b,5,106,2019-07-12 00:27:11.429
q6416,b4948,e4948,b,5,88,2019-08-09 08:02:25.963
q6417,b4949,e4949,d,5,96,2019-08-09 08:02:27.898
q6418,b4950,e4950,c,5,85,2019-08-09 08:02:29.897
q6419,b4951,e4951,c,5,76,2019-06-24 09:24:55.698
q6420,b4952,e4952,a,5,74,1969-12-31 23:59:59.999
q6421,b4953,e4953,a,5,77,2019-06-24 09:24:57.650
q6422,b4954,e4954,d,5,71,2019-08-09 08:02:31.736
q6423,b4955,e4955,c,5,92,2019-08-09 08:02:33.912
q6424,b4956,e4956,d,5,74,2019-08-09 08:02:35.742
q6425,b4957,e4957,d,5,77,2019-06-24 09:25:00.056
q6426,b4958,e4958,b,5,84,2019-08-09 08:02:37.559
q6427,b4959,e4959,c,5,106,1969-12-31 23:59:59.999
q6428,b4960,e4960,c,5,85,2019-08-09 08:02:39.789
q6429,b4961,e4961,a,5,74,2019-08-09 08:02:41.711
q6430,b4962,e4962,c,5,77,2019-08-09 08:02:43.655
q6431,b4963,e4963,b,5,88,2019-08-09 08:02:45.489
q6432,b4964,e4964,d,5,71,2019-08-09 08:02:47.393
q6433,b4965,e4965,d,5,103,2019-08-09 08:02:49.288
q6434,b4966,e4966,a,5,98,2019-08-09 08:02:51.171
q6435,b4967,e4967,c,5,78,2019-08-09 08:02:53.112
q6436,b4968,e4968,c,5,85,2019-06-24 09:25:02.353
q6437,b4969,e4969,a,5,83,2019-08-09 08:02:54.992
q6438,b4970,e4970,b,5,85,2019-06-24 09:25:04.766
q6439,b4971,e4971,b,5,86,2019-08-09 08:02:56.775
q6440,b4972,e4972,d,5,94,2019-08-09 08:02:58.638
q6441,b4973,e4973,d,5,133,2019-08-09 08:03:00.416
q6442,b4974,e4974,d,5,71,2019-08-09 08:03:02.371
q6443,b4975,e4975,d,5,94,2019-08-09 08:03:04.263
q6444,b4976,e4976,b,5,77,2019-08-09 08:03:06.115
q6445,b4977,e4977,d,5,76,2019-06-24 09:25:07.479
q6446,b4978,e4978,d,5,85,2019-08-09 08:03:07.871
q6447,b4979,e4979,c,5,83,2019-06-24 09:25:10.087
q6448,b4980,e4980,b,5,85,2019-08-09 08:03:09.775
q6449,b4981,e4981,a,5,74,2019-08-09 08:03:11.810
q6450,b4982,e4982,a,5,77,2019-06-24 09:25:12.645
q6451,b4983,e4983,c,5,71,2019-08-09 08:03:13.612
q6452,b4984,e4984,d,5,106,2019-08-09 08:03:15.523
q6453,b4985,e4985,b,5,105,2019-08-09 08:03:17.505
q6454,b4986,e4986,c,5,88,2019-08-09 08:01:34.073
q6455,b4987,e4987,a,5,98,2019-08-09 08:01:35.889
q6456,b4988,e4988,b,5,86,2019-08-09 08:01:37.706
q6457,b4989,e4989,c,5,71,2019-08-09 08:01:39.358
q6458,b4990,e4990,b,5,76,2019-10-17 03:19:01.594
q6459,b4991,e4991,c,5,86,2019-08-09 08:01:41.095
q6460,b4992,e4992,a,5,71,2019-08-09 08:01:42.852
q6461,b4993,e4993,d,5,76,2019-10-17 03:19:03.551
q6462,b4994,e4994,b,5,83,2019-08-09 08:01:44.712
q6463,b4995,e4995,d,5,86,2019-08-09 08:01:46.442
q6464,b4996,e4996,a,5,74,2019-08-09 08:01:48.334
q6465,b4997,e4997,b,5,129,2019-08-09 08:01:50.108
q6466,b4998,e4998,a,5,91,2019-08-09 08:01:51.839
q6467,b4999,e4999,d,5,77,2019-10-17 03:19:05.497
q6468,b5000,e5000,b,5,119,2019-08-09 08:01:53.569
q6469,b5001,e5001,a,5,81,2019-08-09 08:01:55.268
q6470,b5002,e5002,c,5,86,2019-08-09 08:01:56.986
q6471,b5003,e5003,d,5,74,2019-08-09 08:01:58.792
q6472,b5004,e5004,c,5,83,2019-10-17 03:19:07.466
q6473,b5005,e5005,c,5,83,2019-10-17 03:19:09.523
q6474,b5006,e5006,c,5,119,2019-08-09 08:02:00.619
q6475,b5007,e5007,d,5,71,2019-08-09 08:02:02.331
q6476,b5008,e5008,d,5,77,2019-10-17 03:19:11.351
q6477,b5009,e5009,b,5,83,2019-08-09 08:02:04.285
q6478,b5010,e5010,b,5,85,2019-08-09 08:02:06.133
q6479,b5011,e5011,c,5,83,2019-10-17 03:19:13.321
q6480,b5012,e5012,c,5,76,2019-10-17 03:19:15.259
q6481,b5013,e5013,b,5,77,2019-08-09 08:02:07.894
q6482,b5014,e5014,a,5,77,2019-08-09 08:02:09.860
q6483,b5015,e5015,b,5,78,2019-08-09 08:02:11.777
q6484,b5016,e5016,a,5,85,2019-10-17 03:19:17.179
q6485,b5017,e5017,b,5,86,2019-08-09 08:02:13.509
q6486,b5018,e5018,d,5,105,2019-08-09 08:02:15.226
q6487,b5019,e5019,c,5,80,2019-08-09 08:02:16.944
q6488,b5020,e5020,a,5,77,2019-10-17 03:19:19.221
q6489,b5021,e5021,d,5,98,2019-08-09 08:02:18.713
q6490,b5022,e5022,a,5,77,2019-10-17 03:19:21.130
q6491,b5023,e5023,c,5,130,2019-08-09 08:02:20.498
q6492,b5024,e5024,b,5,71,2019-08-09 08:02:22.224
q6493,b5025,e5025,d,5,85,2019-08-09 08:02:24.200
q6494,b5026,e5026,c,5,113,2019-08-09 07:54:16.384
q6495,b5027,e5027,a,5,92,2019-08-09 07:54:18.085
q6496,b5028,e5028,d,5,92,2019-08-09 07:54:19.866
q6497,b5029,e5029,d,5,115,2019-08-09 07:54:21.606
q6498,b5030,e5030,d,5,92,2019-08-09 07:54:23.378
q6499,b5031,e5031,a,5,114,2019-08-09 07:54:25.141
q6500,b5032,e5032,d,5,119,2019-08-09 07:54:26.922
q6501,b5033,e5033,c,5,113,2019-08-09 07:54:28.773
q6502,b5034,e5034,d,5,113,2019-08-09 07:54:30.540
q6503,b5035,e5035,b,5,114,2019-08-09 07:54:32.220
q6504,b5036,e5036,b,5,92,2019-08-09 07:54:34.018
q6505,b5037,e5037,a,5,80,2019-08-09 07:54:35.742
q6506,b5038,e5038,c,5,74,2019-08-09 07:54:37.608
q6507,b5039,e5039,d,5,114,2019-08-09 07:54:39.437
q6508,b5040,e5040,d,5,114,2019-08-09 07:54:41.222
q6509,b5041,e5041,b,5,116,2019-08-09 07:54:43.104
q6510,b5042,e5042,c,5,92,2019-08-09 07:54:44.887
q6511,b5043,e5043,c,5,92,2019-08-09 07:54:46.637
q6512,b5044,e5044,b,5,114,2019-08-09 07:54:48.287
q6513,b5045,e5045,b,5,116,2019-08-09 07:54:50.068
q6514,b5046,e5046,a,5,116,2019-08-09 07:54:51.783
q6515,b5047,e5047,b,5,116,2019-08-09 07:54:53.679
q6516,b5048,e5048,b,5,116,2019-08-09 07:54:55.471
q6517,b5049,e5049,c,5,116,2019-08-09 07:54:57.326
q6518,b5050,e5050,d,5,80,2019-08-09 07:54:59.146
q6519,b5051,e5051,b,5,80,2019-08-09 07:55:00.940
q6520,b5052,e5052,d,5,98,2019-08-09 07:55:03.629
q6521,b5053,e5053,b,5,116,2019-08-09 07:55:06.420
q6522,b5054,e5054,b,5,81,2019-08-09 07:55:08.183
q6523,b5055,e5055,b,5,115,2019-08-09 07:55:09.831
q6524,b5056,e5056,b,5,121,2019-10-17 03:03:06.893
q6525,b5057,e5057,c,5,124,2019-10-17 03:03:08.722
q6526,b5058,e5058,d,5,119,2019-10-17 03:03:10.620
q6527,b5059,e5059,d,5,120,2019-10-17 03:03:12.872
q6528,b5060,e5060,d,5,90,2019-10-17 03:03:15.009
q6529,b5061,e5061,c,5,119,2019-10-17 03:03:16.851
q6530,b5062,e5062,c,5,119,2019-10-17 03:03:18.639
q6531,b5063,e5063,d,5,119,2019-10-17 03:03:20.640
q6532,b5064,e5064,c,5,119,2019-10-17 03:03:22.510
q6533,b5065,e5065,d,5,120,2019-10-17 03:03:24.320
q6534,b5066,e5066,a,5,121,2019-10-17 03:03:26.194
q6535,b5067,e5067,b,5,119,2019-10-17 03:03:28.188
q6536,b5068,e5068,c,5,119,2019-10-17 03:03:30.154
q6537,b5069,e5069,d,5,119,2019-10-17 03:03:32.300
q6538,b5070,e5070,b,5,121,2019-10-17 03:03:34.256
q6539,b5071,e5071,d,5,90,2019-10-17 03:03:36.415
q6540,b5072,e5072,c,5,121,2019-10-17 03:03:38.419
q6541,b5073,e5073,b,5,95,2019-10-17 03:03:40.703
q6542,b5074,e5074,c,5,87,2019-10-17 03:03:42.611
q6543,b5075,e5075,d,5,90,2019-10-17 03:03:44.687
q6544,b5076,e5076,b,5,95,2019-10-17 03:03:46.823
q6545,b5077,e5077,a,5,90,2019-10-17 03:03:48.722
q6546,b5078,e5078,d,5,119,2019-10-17 03:03:50.787
q6547,b5079,e5079,d,5,95,2019-10-17 03:03:52.608
q6548,b5080,e5080,a,5,122,2019-10-17 03:03:54.632
q6549,b5081,e5081,a,5,119,2019-10-17 03:03:56.479
q6550,b5082,e5082,a,5,128,2019-10-17 03:03:58.424
q6551,b5083,e5083,c,5,119,2019-10-17 03:04:00.468
q6552,b5084,e5084,c,5,119,1969-12-31 23:59:59.999
q6553,b5085,e5085,a,6,134,2019-08-09 08:13:17.493
q6554,b5085,e5085,d,6,85,2019-08-09 08:13:18.655
q6555,b5085,e5085,b,6,120,2019-08-09 08:13:19.760
q6556,b5085,e5085,a,6,143,2019-08-09 08:13:20.925
q6557,b5086,e5086,d,6,179;129,2019-08-09 08:13:25.432
q6558,b5086,e5086,b,6,179;77,2019-08-09 08:13:26.550
q6559,b5086,e5086,c,6,179;86,2019-08-09 08:13:27.689
q6560,b5086,e5086,c,6,179;143,2019-08-09 08:13:28.810
q6561,b5087,e5087,c,6,74,2019-08-09 08:13:33.026
q6562,b5087,e5087,a,6,83,2019-08-09 08:13:34.148
q6563,b5087,e5087,b,6,85,2019-08-09 08:13:35.264
q6564,b5087,e5087,c,6,143,2019-08-09 08:13:36.378
q6565,b5088,e5088,a,6,135,2019-08-09 08:13:40.328
q6566,b5088,e5088,d,6,85,2019-08-09 08:13:41.444
q6567,b5088,e5088,b,6,76,2019-08-09 08:13:42.565
q6568,b5088,e5088,b,6,143,2019-08-09 08:13:43.692
q6569,b5089,e5089,c,6,87,2019-06-24 08:41:43.109
q6570,b5089,e5089,c,6,143,2019-06-24 08:41:44.595
q6571,b5089,e5089,b,6,83,2019-06-24 08:41:45.804
q6572,b5089,e5089,c,6,77,2019-06-24 08:41:47.062
q6573,b5090,e5090,a,6,143,2019-05-17 11:58:42.224
q6574,b5090,e5090,b,6,119,2019-05-17 11:58:44.356
q6575,b5090,e5090,d,6,77,2019-05-17 11:58:46.199
q6576,b5090,e5090,b,6,74,2019-05-17 11:58:47.933
q6577,b5091,e5091,d,6,143,2019-05-17 11:58:53.510
q6578,b5091,e5091,a,6,85,2019-05-17 11:58:55.521
q6579,b5091,e5091,d,6,120,2019-05-17 11:58:57.094
q6580,b5091,e5091,a,6,86,2019-05-17 11:58:58.797
q6581,b5092,e5092,c,6,143,2019-05-17 11:59:08.561
q6582,b5092,e5092,a,6,76,2019-05-17 11:59:10.062
q6583,b5092,e5092,d,6,77,2019-05-17 11:59:11.612
q6584,b5092,e5092,b,6,128,2019-05-17 11:59:13.130
q6585,b5093,e5093,b,6,143,2019-05-17 11:59:19.371
q6586,b5093,e5093,d,6,86,2019-05-17 11:59:20.870
q6587,b5093,e5093,b,6,77,2019-05-17 11:59:22.653
q6588,b5093,e5093,b,6,88,2019-05-17 11:59:24.213
q6589,b5094,e5094,c,6,143,2019-05-17 11:59:29.555
q6590,b5094,e5094,b,6,83,2019-05-17 11:59:31.254
q6591,b5094,e5094,d,6,83,2019-05-17 11:59:32.936
q6592,b5094,e5094,a,6,122,2019-05-17 11:59:34.487
q6593,b5095,e5095,a,6,77,2019-05-17 11:59:39.654
q6594,b5095,e5095,c,6,143,2019-05-17 11:59:41.283
q6595,b5095,e5095,a,6,112,2019-05-17 11:59:42.821
q6596,b5095,e5095,b,6,76,2019-05-17 11:59:44.326
q6597,b5096,e5096,b,6,92,2019-05-17 11:59:48.839
q6598,b5096,e5096,b,6,143,2019-05-17 11:59:50.506
q6599,b5096,e5096,a,6,85,2019-05-17 11:59:52.072
q6600,b5096,e5096,c,6,85,2019-05-17 11:59:54.013
q6601,b5097,e5097,d,6,74,2019-05-17 11:59:59.992
q6602,b5097,e5097,c,6,143,2019-05-17 12:00:01.603
q6603,b5097,e5097,a,6,84,2019-05-17 12:00:03.166
q6604,b5097,e5097,b,6,85,2019-05-17 12:00:04.801
q6605,b5098,e5098,b,6,118,2019-05-17 12:00:10.606
q6606,b5098,e5098,a,6,143,2019-05-17 12:00:12.187
q6607,b5098,e5098,d,6,76,2019-05-17 12:00:13.606
q6608,b5098,e5098,b,6,134,2019-05-17 12:00:15.173
q6609,b5099,e5099,d,6,74,2019-05-17 12:00:20.074
q6610,b5099,e5099,d,6,143,2019-05-17 12:00:21.700
q6611,b5099,e5099,b,6,78,2019-05-17 12:00:23.573
q6612,b5099,e5099,a,6,85,2019-05-17 12:00:25.140
q6613,b5100,e5100,c,6,87,2019-05-17 12:00:29.923
q6614,b5100,e5100,c,6,105,2019-05-17 12:00:31.590
q6615,b5100,e5100,b,6,143,2019-05-17 12:00:33.099
q6616,b5100,e5100,a,6,77,2019-05-17 12:00:34.784
q6617,b5101,e5101,b,6,88,2019-05-17 12:00:41.468
q6618,b5101,e5101,a,6,76,2019-05-17 12:00:43.040
q6619,b5101,e5101,a,6,143,2019-05-17 12:00:44.671
q6620,b5101,e5101,d,6,83,2019-05-17 12:00:46.288
q6621,b5102,e5102,c,6,134,2019-05-17 12:00:51.457
q6622,b5102,e5102,c,6,88,2019-05-17 12:00:53.076
q6623,b5102,e5102,b,6,143,2019-05-17 12:00:54.703
q6624,b5102,e5102,c,6,76,2019-05-17 12:00:56.374
q6625,b5103,e5103,b,6,119,2019-05-17 12:01:02.077
q6626,b5103,e5103,a,6,134,2019-05-17 12:01:03.697
q6627,b5103,e5103,b,6,143,2019-05-17 12:01:05.214
q6628,b5103,e5103,b,6,85,2019-05-17 12:01:06.991
q6629,b5104,e5104,b,6,77,2019-05-17 12:01:12.435
q6630,b5104,e5104,c,6,74,2019-05-17 12:01:14.076
q6631,b5104,e5104,b,6,143,2019-05-17 12:01:15.597
q6632,b5104,e5104,a,6,119,2019-05-17 12:01:17.203
q6633,b5105,e5105,d,6,95,2019-06-24 09:09:37.805
q6634,b5105,e5105,a,6,85,2019-06-24 09:09:40.338
q6635,b5105,e5105,a,6,143,2019-06-24 09:09:42.072
q6636,b5105,e5105,b,6,83,2019-06-24 09:09:44.485
q6637,b5106,e5106,b,6,179;83,2019-02-21 01:38:32.431
q6638,b5106,e5106,c,6,179;80,2019-02-21 01:38:33.613
q6639,b5106,e5106,b,6,179;77,2019-02-21 01:38:34.813
q6640,b5106,e5106,a,6,179;143,2019-02-21 01:38:36.008
q6641,b5107,e5107,a,6,74,2019-02-21 01:38:38.978
q6642,b5107,e5107,c,6,71,2019-02-21 01:38:40.321
q6643,b5107,e5107,b,6,85,2019-02-21 01:38:41.623
q6644,b5107,e5107,b,6,143,2019-02-21 01:38:42.867
q6645,b5108,e5108,a,6,179;120,2019-02-21 01:38:46.468
q6646,b5108,e5108,a,6,179;134,2019-02-21 01:38:47.942
q6647,b5108,e5108,b,6,179;86,2019-02-21 01:38:49.154
q6648,b5108,e5108,d,6,179;143,2019-02-21 01:38:50.374
q6649,b5109,e5109,d,6,83,2019-02-21 01:38:54.461
q6650,b5109,e5109,c,6,76,2019-02-21 01:38:55.655
q6651,b5109,e5109,a,6,107,2019-02-21 01:38:56.852
q6652,b5109,e5109,b,6,143,2019-02-21 01:38:58.022
q6653,b5110,e5110,b,6,77,2019-07-26 07:20:23.950
q6654,b5110,e5110,a,6,77,2019-07-26 07:20:25.783
q6655,b5110,e5110,d,6,143,2019-07-26 07:20:27.364
q6656,b5110,e5110,c,6,84,2019-07-26 07:20:28.987
q6657,b5111,e5111,d,6,179;106,2019-07-26 07:20:35.044
q6658,b5111,e5111,b,6,179;74,2019-07-26 07:20:36.790
q6659,b5111,e5111,c,6,179;143,2019-07-26 07:20:38.579
q6660,b5111,e5111,a,6,179;84,2019-07-26 07:20:40.282
q6661,b5112,e5112,c,6,85,2019-07-26 07:20:46.198
q6662,b5112,e5112,b,6,143,2019-07-26 07:20:48.064
q6663,b5112,e5112,b,6,78,2019-07-26 07:20:49.681
q6664,b5112,e5112,d,6,135,2019-07-26 07:20:51.179
q6665,b5113,e5113,c,6,129,2019-07-26 07:20:55.018
q6666,b5113,e5113,b,6,77,2019-07-26 07:20:56.409
q6667,b5113,e5113,a,6,143,2019-07-26 07:20:57.965
q6668,b5113,e5113,a,6,73,2019-07-26 07:20:59.780
q6669,b5114,e5114,c,6,179;85,2019-04-12 05:02:45.409
q6670,b5114,e5114,c,6,179;77,2019-04-12 05:02:46.663
q6671,b5114,e5114,c,6,179;143,2019-04-12 05:02:47.881
q6672,b5114,e5114,d,6,179;120,2019-04-12 05:02:49.140
q6673,b5115,e5115,d,6,179;86,2019-04-12 05:02:53.777
q6674,b5115,e5115,a,6,179;74,2019-04-12 05:02:55.034
q6675,b5115,e5115,b,6,179;143,2019-04-12 05:02:56.264
q6676,b5115,e5115,d,6,179;85,2019-04-12 05:02:57.516
q6677,b5116,e5116,d,6,179;85,2018-04-07 17:03:41.535
q6678,b5116,e5116,b,6,179;77,2018-04-07 17:03:42.794
q6679,b5116,e5116,d,6,179;120,2018-04-07 17:03:44.165
q6680,b5116,e5116,c,6,179;143,2018-04-07 17:03:45.413
q6681,b5117,e5117,d,6,179;74,2018-04-07 17:03:53.140
q6682,b5117,e5117,a,6,179;143,2018-04-07 17:03:54.493
q6683,b5117,e5117,c,6,179;99,2018-04-07 17:03:55.841
q6684,b5117,e5117,b,6,179;85,2018-04-07 17:03:57.185
q6685,b5118,e5118,c,6,77,2019-09-16 11:54:11.482
q6686,b5118,e5118,c,6,85,2019-09-16 11:54:13.488
q6687,b5118,e5118,b,6,84,2019-09-16 11:54:15.476
q6688,b5118,e5118,a,6,143,2019-09-16 11:54:17.372
q6689,b5119,e5119,d,6,179;76,2019-09-16 11:54:25.337
q6690,b5119,e5119,c,6,179;119,2019-09-16 11:54:27.332
q6691,b5119,e5119,c,6,179;85,2019-09-16 11:54:29.320
q6692,b5119,e5119,b,6,179;143,2019-09-16 11:54:31.578
q6693,b5120,e5120,d,6,179;110,2019-09-16 11:54:38.749
q6694,b5120,e5120,d,6,179;83,2019-09-16 11:54:40.684
q6695,b5120,e5120,c,6,179;85,2019-09-16 11:54:42.636
q6696,b5120,e5120,a,6,179;143,2019-09-16 11:54:44.670
q6697,b5121,e5121,b,6,87,2019-09-16 11:54:52.286
q6698,b5121,e5121,c,6,77,2019-09-16 11:54:54.192
q6699,b5121,e5121,a,6,134,2019-09-16 11:54:56.248
q6700,b5121,e5121,d,6,143,2019-09-16 11:54:58.238
q6701,b5122,e5122,d,6,179;85,2019-09-16 11:55:04.936
q6702,b5122,e5122,b,6,179;73,2019-09-16 11:55:06.942
q6703,b5122,e5122,b,6,179;143,2019-09-16 11:55:08.989
q6704,b5122,e5122,d,6,179;77,2019-09-16 11:55:11.099
q6705,b5123,e5123,a,6,85,2019-09-16 11:55:17.420
q6706,b5123,e5123,b,6,134,2019-09-16 11:55:19.415
q6707,b5123,e5123,c,6,143,2019-09-16 11:55:21.430
q6708,b5123,e5123,c,6,86,2019-09-16 11:55:23.450
q6709,b5124,e5124,d,6,124,2019-09-16 11:55:30.560
q6710,b5124,e5124,c,6,85,2019-09-16 11:55:32.509
q6711,b5124,e5124,b,6,83,2019-09-16 11:55:34.428
q6712,b5124,e5124,a,6,143,2019-09-16 11:55:36.435
q6713,b5125,e5125,d,6,77,2019-09-16 11:55:41.894
q6714,b5125,e5125,c,6,78,2019-09-16 11:55:43.877
q6715,b5125,e5125,c,6,120,2019-09-16 11:55:45.936
q6716,b5125,e5125,c,6,143,2019-09-16 11:55:47.896
q6717,b5126,e5126,b,6,77,1969-12-31 23:59:59.999
q6718,b5126,e5126,c,6,78,1969-12-31 23:59:59.999
q6719,b5126,e5126,c,6,143,1969-12-31 23:59:59.999
q6720,b5126,e5126,d,6,85,1969-12-31 23:59:59.999
q6721,b5127,e5127,d,5,106,2019-04-12 04:55:07.538
q6722,b5128,e5128,a,5,77,2019-10-17 03:19:23.112
q6723,b5129,e5129,b,5,88,2019-04-12 04:55:09.465
q6724,b5130,e5130,a,5,77,2019-10-17 03:19:25.194
q6725,b5131,e5131,c,5,129,2019-04-12 04:55:11.472
q6726,b5132,e5132,b,5,74,2019-04-12 04:55:13.395
q6727,b5133,e5133,c,5,80,2019-04-12 04:55:15.536
q6728,b5134,e5134,b,5,85,2019-04-12 04:55:17.697
q6729,b5135,e5135,d,5,74,2019-04-12 04:55:19.899
q6730,b5136,e5136,a,5,85,2019-10-17 03:19:27.385
q6731,b5137,e5137,c,5,77,2019-10-17 03:19:29.398
q6732,b5138,e5138,a,5,130,2019-04-12 04:55:21.966
q6733,b5139,e5139,d,5,137,2019-04-12 04:55:23.967
q6734,b5140,e5140,d,5,74,2019-04-12 04:55:26.117
q6735,b5141,e5141,b,5,129,2019-04-12 04:55:28.242
q6736,b5142,e5142,c,5,71,2019-04-12 04:55:30.536
q6737,b5143,e5143,d,5,80,2019-04-12 04:55:32.589
q6738,b5144,e5144,c,5,86,2019-04-12 04:55:34.653
q6739,b5145,e5145,c,5,85,2019-04-12 04:55:36.688
q6740,b5146,e5146,c,5,102,2019-04-12 04:55:38.993
q6741,b5147,e5147,b,5,132,2019-04-12 04:55:41.120
q6742,b5148,e5148,d,5,104,2019-04-12 04:55:43.122
q6743,b5149,e5149,b,5,76,2019-10-17 03:19:31.583
q6744,b5150,e5150,a,5,86,2019-04-12 04:55:45.134
q6745,b5151,e5151,c,5,101,2019-04-12 04:55:47.322
q6746,b5152,e5152,c,5,104,2019-04-12 04:55:49.498
q6747,b5153,e5153,a,5,82,2019-04-12 04:55:51.799
q6748,b5154,e5154,c,5,78,2019-04-12 04:55:54.082
q6749,b5155,e5155,d,5,85,2019-10-17 03:19:33.677
q6750,b5156,e5156,a,5,119,2019-04-12 04:55:56.194
q6751,b5157,e5157,b,5,76,2019-04-12 04:55:58.300
q6752,b5158,e5158,b,5,77,2019-04-12 04:56:00.500
q6753,b5159,e5159,b,5,85,2019-04-12 04:56:02.811
q6754,b5160,e5160,b,5,92,2019-04-12 04:56:04.940
q6755,b5161,e5161,d,5,76,2019-10-17 03:19:35.741
q6756,b5162,e5162,b,5,83,2019-04-12 04:56:07.093
q6757,b5163,e5163,b,5,74,2019-04-12 04:56:09.291
q6758,b5164,e5164,a,5,80,2019-04-12 04:56:11.443
q6759,b5165,e5165,b,5,85,2019-10-17 03:19:37.877
q6760,b5166,e5166,d,5,83,2019-10-17 03:19:40.040
q6761,b5167,e5167,d,6,179;119,2019-03-12 02:18:17.864
q6762,b5167,e5167,b,6,179;143,2019-03-12 02:18:19.264
q6763,b5167,e5167,b,6,179;134,2019-03-12 02:18:20.565
q6764,b5167,e5167,b,6,179;86,2019-03-12 02:18:21.869
q6765,b5168,e5168,d,6,179;120,2019-03-12 02:18:25.833
q6766,b5168,e5168,c,6,179;143,2019-03-12 02:18:27.290
q6767,b5168,e5168,b,6,179;134,2019-03-12 02:18:28.500
q6768,b5168,e5168,d,6,179;77,2019-03-12 02:18:29.872
q6769,b5169,e5169,a,6,143,2019-03-12 02:18:34.169
q6770,b5169,e5169,d,6,120,2019-03-12 02:18:35.335
q6771,b5169,e5169,b,6,134,2019-03-12 02:18:36.687
q6772,b5169,e5169,c,6,77,2019-03-12 02:18:38.049
q6773,b5170,e5170,a,6,119,2019-07-26 07:01:18.586
q6774,b5170,e5170,c,6,143,2019-07-26 07:01:20.363
q6775,b5170,e5170,c,6,77,2019-07-26 07:01:21.997
q6776,b5170,e5170,b,6,134,2019-07-26 07:01:23.601
q6777,b5171,e5171,b,6,134,2019-07-26 07:01:29.608
q6778,b5171,e5171,d,6,77,2019-07-26 07:01:31.211
q6779,b5171,e5171,a,6,120,2019-07-26 07:01:32.773
q6780,b5171,e5171,b,6,143,2019-07-26 07:01:34.571
q6781,b5172,e5172,b,6,78,2019-07-26 07:01:41.407
q6782,b5172,e5172,a,6,76,2019-07-26 07:01:42.921
q6783,b5172,e5172,c,6,143,2019-07-26 07:01:44.420
q6784,b5172,e5172,d,6,134,2019-07-26 07:01:45.911
q6785,b5173,e5173,d,6,179;120,2019-07-26 07:01:50.892
q6786,b5173,e5173,d,6,179;143,2019-07-26 07:01:52.757
q6787,b5173,e5173,c,6,179;77,2019-07-26 07:01:54.241
